condition,id,GC,length,n_experiments,min_bc,min_ci,min_co,enrichment
Dark,WRKY_1:22965784-22966033_binding_276,0.447059,170,2,5,328,163,-0.755114209262474
Dark,WRKY_1:22965784-22966033_binding_299,0.452941,170,2,3,163,74,-1.3241996255940276
Dark,WRKY_1:22965784-22966033_binding_405,0.435294,170,2,2,80,45,-0.7890511022522553
Dark,WRKY_1:22965784-22966033_binding_449,0.441176,170,2,3,115,63,-0.923029980101609
Dark,WRKY_1:22965784-22966033_binding_73,0.447059,170,2,3,130,72,-0.71915386640645
Dark,WRKY_1:22965784-22966033_reference_binding_1920,0.435294,170,2,2,106,48,-1.1648634598294891
Dark,WRKY_1:22998014-22998263_non_binding_1630,0.429412,170,2,9,266,885,1.61101381874905
Dark,WRKY_1:22998014-22998263_non_binding_984,0.452941,170,2,12,461,440,-0.03905422532892913
Dark,WRKY_1:22998014-22998263_reference_binding_2249,0.452941,170,2,15,777,4980,2.702216621599688
Dark,WRKY_1:23001936-23002185_non_binding_1416,0.388235,170,2,10,557,1333,1.2976005953099874
Dark,WRKY_1:23001936-23002185_non_binding_1647,0.4,170,2,5,108,147,0.1767313311694981
Dark,WRKY_1:23001936-23002185_non_binding_1757,0.394118,170,2,6,297,404,0.5074184711881627
Dark,WRKY_1:23001936-23002185_reference_binding_2288,0.394118,170,2,5,189,321,0.7912445433158586
Dark,WRKY_1:2306682-2306931_binding_1005,0.417647,170,2,5,315,85,-1.6707990516703746
Dark,WRKY_1:2306682-2306931_binding_101,0.441176,170,2,8,446,160,-1.5417163617873495
Dark,WRKY_1:2306682-2306931_binding_1028,0.423529,170,2,9,319,103,-1.6054460946121258
Dark,WRKY_1:2306682-2306931_binding_106,0.441176,170,2,10,756,241,-1.6637552196085026
Dark,WRKY_1:2306682-2306931_binding_1089,0.423529,170,2,7,372,112,-1.8717430741546357
Dark,WRKY_1:2306682-2306931_binding_1126,0.423529,170,2,4,194,37,-1.923501497222957
Dark,WRKY_1:2306682-2306931_binding_1140,0.417647,170,2,10,497,161,-1.478951232587852
Dark,WRKY_1:2306682-2306931_binding_1183,0.417647,170,2,7,323,108,-1.6519135686017354
Dark,WRKY_1:2306682-2306931_binding_1190,0.429412,170,2,5,173,71,-1.2991710394324203
Dark,WRKY_1:2306682-2306931_binding_1222,0.429412,170,2,5,279,63,-2.0770812892926935
Dark,WRKY_1:2306682-2306931_binding_1261,0.417647,170,2,3,97,30,-1.9922442955311188
Dark,WRKY_1:2306682-2306931_binding_1310,0.411765,170,2,10,430,134,-1.5510996042037222
Dark,WRKY_1:2306682-2306931_binding_1333,0.423529,170,2,5,326,103,-1.6846081644178472
Dark,WRKY_1:2306682-2306931_binding_1378,0.429412,170,2,5,374,125,-1.7950460109136013
Dark,WRKY_1:2306682-2306931_binding_1379,0.423529,170,2,8,401,119,-1.738446015226436
Dark,WRKY_1:2306682-2306931_binding_152,0.464706,170,2,6,221,80,-1.157761841740526
Dark,WRKY_1:2306682-2306931_binding_167,0.447059,170,2,7,337,118,-1.3483072945823604
Dark,WRKY_1:2306682-2306931_binding_339,0.458824,170,2,8,414,123,-1.7019665026029838
Dark,WRKY_1:2306682-2306931_binding_382,0.452941,170,2,12,566,144,-1.791903853474694
Dark,WRKY_1:2306682-2306931_binding_429,0.447059,170,2,7,344,76,-1.986945670371923
Dark,WRKY_1:2306682-2306931_binding_490,0.458824,170,2,7,271,124,-1.3284138368044622
Dark,WRKY_1:2306682-2306931_binding_88,0.452941,170,2,7,299,127,-1.382913241903561
Dark,WRKY_1:2306682-2306931_reference_binding_1926,0.423529,170,2,4,168,35,-1.819335879423821
Dark,WRKY_1:23080127-23080376_non_binding_1455,0.258824,170,2,9,437,400,-0.16061515402613194
Dark,WRKY_1:23080127-23080376_non_binding_1488,0.247059,170,2,11,458,712,0.4821818533363427
Dark,WRKY_1:23080127-23080376_non_binding_1618,0.258824,170,2,7,281,464,0.4254700487351356
Dark,WRKY_1:23080127-23080376_non_binding_1744,0.264706,170,2,8,200,173,0.02371473918611977
Dark,WRKY_1:23080127-23080376_reference_binding_2298,0.252941,170,2,7,146,116,-0.24309552593850162
Dark,WRKY_1:23100915-23101164_binding_1013,0.341176,170,2,18,925,1025,0.1338890295129524
Dark,WRKY_1:23100915-23101164_binding_1057,0.352941,170,2,14,582,559,0.016119376136017383
Dark,WRKY_1:23100915-23101164_binding_1063,0.352941,170,2,11,593,535,0.05457911351437186
Dark,WRKY_1:23100915-23101164_binding_1068,0.347059,170,2,18,627,619,-0.026048542183923037
Dark,WRKY_1:23100915-23101164_binding_109,0.4,170,2,13,560,486,-0.309836617923011
Dark,WRKY_1:23100915-23101164_binding_111,0.388235,170,2,10,497,393,-0.3523550336503446
Dark,WRKY_1:23100915-23101164_binding_1139,0.347059,170,2,12,832,883,0.015571296994039113
Dark,WRKY_1:23100915-23101164_binding_1143,0.352941,170,2,22,1251,1302,-0.043002317778795596
Dark,WRKY_1:23100915-23101164_binding_1179,0.352941,170,2,16,711,919,0.27973385034126186
Dark,WRKY_1:23100915-23101164_binding_120,0.376471,170,2,12,702,481,-0.5511034240078971
Dark,WRKY_1:23100915-23101164_binding_1233,0.347059,170,2,10,377,454,0.07534811285156362
Dark,WRKY_1:23100915-23101164_binding_126,0.370588,170,2,17,697,753,0.13016263738550438
Dark,WRKY_1:23100915-23101164_binding_1314,0.347059,170,2,12,667,527,-0.2367317427070183
Dark,WRKY_1:23100915-23101164_binding_150,0.376471,170,2,9,285,223,-0.03250344634400343
Dark,WRKY_1:23100915-23101164_binding_170,0.376471,170,2,26,1617,1002,-0.638898995729224
Dark,WRKY_1:23100915-23101164_binding_172,0.376471,170,2,18,705,499,-0.6222330423590479
Dark,WRKY_1:23100915-23101164_binding_177,0.376471,170,2,13,576,344,-0.8477676435439286
Dark,WRKY_1:23100915-23101164_binding_199,0.376471,170,2,16,731,529,-0.6115075187837603
Dark,WRKY_1:23100915-23101164_binding_229,0.388235,170,2,15,767,669,-0.14598204541977752
Dark,WRKY_1:23100915-23101164_binding_232,0.382353,170,2,13,721,631,-0.19952916135039236
Dark,WRKY_1:23100915-23101164_binding_241,0.394118,170,2,16,726,557,-0.36145046919866075
Dark,WRKY_1:23100915-23101164_binding_247,0.382353,170,2,17,631,476,-0.4816910052449226
Dark,WRKY_1:23100915-23101164_binding_25,0.376471,170,2,18,860,513,-0.6655451614789425
Dark,WRKY_1:23100915-23101164_binding_255,0.382353,170,2,12,515,372,-0.41726327136427444
Dark,WRKY_1:23100915-23101164_binding_266,0.364706,170,2,13,730,522,-0.6034797092577039
Dark,WRKY_1:23100915-23101164_binding_286,0.394118,170,2,7,407,350,-0.13222517144268597
Dark,WRKY_1:23100915-23101164_binding_305,0.376471,170,2,19,704,471,-0.38401345254806035
Dark,WRKY_1:23100915-23101164_binding_312,0.394118,170,2,15,782,744,0.017411741726652996
Dark,WRKY_1:23100915-23101164_binding_32,0.382353,170,2,12,478,311,-0.3672901510594665
Dark,WRKY_1:23100915-23101164_binding_33,0.370588,170,2,8,416,392,-0.23960955149846921
Dark,WRKY_1:23100915-23101164_binding_338,0.370588,170,2,18,827,408,-0.98355256153738
Dark,WRKY_1:23100915-23101164_binding_340,0.4,170,2,19,949,1036,-0.007453755467676265
Dark,WRKY_1:23100915-23101164_binding_344,0.376471,170,2,15,620,429,-0.4083601177516928
Dark,WRKY_1:23100915-23101164_binding_359,0.370588,170,2,15,860,800,-0.05982819103018447
Dark,WRKY_1:23100915-23101164_binding_37,0.388235,170,2,18,1017,961,-0.04996497871729519
Dark,WRKY_1:23100915-23101164_binding_370,0.364706,170,2,17,678,647,-0.1331806796306734
Dark,WRKY_1:23100915-23101164_binding_375,0.364706,170,2,15,760,457,-0.6147707155224489
Dark,WRKY_1:23100915-23101164_binding_386,0.394118,170,2,14,601,516,-0.1578024874474487
Dark,WRKY_1:23100915-23101164_binding_432,0.376471,170,2,17,923,611,-0.49586979736562276
Dark,WRKY_1:23100915-23101164_binding_445,0.370588,170,2,15,721,623,-0.05644346673208364
Dark,WRKY_1:23100915-23101164_binding_448,0.388235,170,2,8,333,350,0.011854806949292723
Dark,WRKY_1:23100915-23101164_binding_450,0.4,170,2,21,1069,758,-0.508174375512718
Dark,WRKY_1:23100915-23101164_binding_452,0.364706,170,2,18,764,609,-0.31373143905613043
Dark,WRKY_1:23100915-23101164_binding_464,0.388235,170,2,18,1041,870,-0.07455754670288739
Dark,WRKY_1:23100915-23101164_binding_485,0.388235,170,2,16,929,612,-0.524231472121497
Dark,WRKY_1:23100915-23101164_binding_491,0.382353,170,2,8,405,292,-0.5396385044776574
Dark,WRKY_1:23100915-23101164_binding_62,0.382353,170,2,12,734,478,-0.4208843867928619
Dark,WRKY_1:23100915-23101164_binding_69,0.394118,170,2,6,246,170,-0.4935882069268127
Dark,WRKY_1:23100915-23101164_reference_binding_1898,0.347059,170,2,12,634,1028,0.6759094036092383
Dark,WRKY_1:23198995-23199244_non_binding_1607,0.276471,170,2,4,143,182,0.07012849835505287
Dark,WRKY_1:23198995-23199244_non_binding_704,0.270588,170,2,3,102,68,-0.363668673589819
Dark,WRKY_1:23198995-23199244_non_binding_812,0.270588,170,2,7,251,186,-0.5092971764437506
Dark,WRKY_1:23198995-23199244_non_binding_919,0.264706,170,2,9,321,271,-0.2845341377973579
Dark,WRKY_1:23198995-23199244_reference_binding_2110,0.270588,170,2,8,300,309,0.29952472659561813
Dark,WRKY_1:23271439-23271688_non_binding_1815,0.364706,170,2,18,687,1204,0.7489218298310708
Dark,WRKY_1:23271439-23271688_non_binding_571,0.364706,170,2,10,507,439,-0.23430319881302988
Dark,WRKY_1:23271439-23271688_non_binding_763,0.364706,170,2,9,283,301,-0.009690442466149807
Dark,WRKY_1:23271439-23271688_reference_binding_2014,0.358824,170,2,21,957,1061,0.21987706207485852
Dark,WRKY_1:2327797-2328046_non_binding_1659,0.376471,170,2,5,135,143,0.01146383881206775
Dark,WRKY_1:2327797-2328046_reference_binding_2337,0.4,170,2,8,219,327,0.5391533998009315
Dark,WRKY_1:2328127-2328376_binding_384,0.458824,170,2,13,605,649,0.01238126559344388
Dark,WRKY_1:2328127-2328376_non_binding_806,0.452941,170,2,10,398,132,-1.4157334434481332
Dark,WRKY_1:2328127-2328376_reference_binding_1952,0.458824,170,2,9,467,431,0.032680366308360964
Dark,WRKY_1:23281517-23281766_non_binding_511,0.311765,170,2,4,143,51,-1.0990934157279182
Dark,WRKY_1:23281517-23281766_non_binding_646,0.305882,170,2,6,283,116,-1.3179835894401477
Dark,WRKY_1:23281517-23281766_reference_binding_1966,0.311765,170,2,9,298,292,-0.10449153807630165
Dark,WRKY_1:23304393-23304642_binding_1053,0.294118,170,2,16,579,2988,2.2227622383134857
Dark,WRKY_1:23304393-23304642_non_binding_630,0.305882,170,2,10,383,438,0.3845804094708982
Dark,WRKY_1:23304393-23304642_reference_binding_2057,0.3,170,2,13,369,1264,1.7736811685667577
Dark,WRKY_1:23349620-23349869_non_binding_508,0.435294,170,2,2,38,28,-0.9109944940282303
Dark,WRKY_1:23349620-23349869_non_binding_536,0.441176,170,2,16,753,265,-1.5245990104487293
Dark,WRKY_1:23349620-23349869_reference_binding_1963,0.441176,170,2,11,366,153,-1.2145230814776644
Dark,WRKY_1:23511550-23511799_non_binding_1413,0.382353,170,2,18,699,1028,0.44060363839082056
Dark,WRKY_1:23511550-23511799_non_binding_1612,0.382353,170,2,12,451,816,0.8492998070617375
Dark,WRKY_1:23511550-23511799_non_binding_777,0.376471,170,2,10,464,372,-0.35599469142310114
Dark,WRKY_1:23511550-23511799_non_binding_894,0.382353,170,2,12,450,506,0.08712313473514721
Dark,WRKY_1:23511550-23511799_reference_binding_2153,0.376471,170,2,12,355,730,1.0663380531088582
Dark,WRKY_1:23687153-23687402_non_binding_1524,0.282353,170,2,18,628,881,0.4476309775985259
Dark,WRKY_1:23687153-23687402_reference_binding_2310,0.288235,170,2,14,577,709,0.36457652325942996
Dark,WRKY_1:23702778-23703027_non_binding_662,0.476471,170,2,9,358,177,-0.8599481531481259
Dark,WRKY_1:23702778-23703027_reference_binding_2081,0.476471,170,2,5,213,149,-0.19598497248423075
Dark,WRKY_1:23713288-23713537_non_binding_1415,0.423529,170,2,10,381,155,-0.9542214772221814
Dark,WRKY_1:23713288-23713537_reference_binding_2287,0.417647,170,2,10,461,257,-0.9781134460172126
Dark,WRKY_1:237741-237990_non_binding_1610,0.411765,170,2,4,270,750,1.3754922240200607
Dark,WRKY_1:237741-237990_reference_binding_2327,0.405882,170,2,6,304,578,0.9263152517807474
Dark,WRKY_1:23806720-23806969_non_binding_1414,0.3,170,2,7,285,149,-1.0150014600927404
Dark,WRKY_1:23806720-23806969_non_binding_939,0.3,170,2,4,196,134,-0.6313829973123746
Dark,WRKY_1:23806720-23806969_reference_binding_2229,0.294118,170,2,8,606,307,-0.7863328804403359
Dark,WRKY_1:23843378-23843627_non_binding_587,0.329412,170,2,6,184,100,-1.017026627203423
Dark,WRKY_1:23843378-23843627_reference_binding_2028,0.323529,170,2,1,43,42,-0.28581172979970065
Dark,WRKY_1:23868824-23869073_non_binding_1434,0.417647,170,2,6,362,178,-0.9163361093857221
Dark,WRKY_1:23868824-23869073_non_binding_1781,0.423529,170,2,13,690,263,-1.3370035209624485
Dark,WRKY_1:23868824-23869073_non_binding_526,0.411765,170,2,11,570,222,-1.439873273802902
Dark,WRKY_1:23868824-23869073_non_binding_922,0.405882,170,2,7,446,138,-1.5221348148113343
Dark,WRKY_1:23868824-23869073_non_binding_946,0.417647,170,2,6,326,198,-0.9038000658814282
Dark,WRKY_1:23868824-23869073_reference_binding_1979,0.411765,170,2,20,910,559,-0.6214681703528009
Dark,WRKY_1:23892156-23892405_binding_1191,0.317647,170,2,1,42,20,-0.9120994432161136
Dark,WRKY_1:23906249-23906498_binding_279,0.382353,170,2,11,348,490,0.38160869422181853
Dark,WRKY_1:23906249-23906498_reference_binding_1948,0.370588,170,2,2,120,107,-0.12759954801792284
Dark,WRKY_1:2392796-2393045_non_binding_1421,0.352941,170,2,10,413,189,-0.9028324956899718
Dark,WRKY_1:2392796-2393045_non_binding_982,0.358824,170,2,16,564,312,-0.8039793460386871
Dark,WRKY_1:2392796-2393045_reference_binding_2248,0.352941,170,2,12,560,364,-0.7401741353125573
Dark,WRKY_1:2393080-2393329_binding_1240,0.294118,170,2,4,154,556,1.8350731130668472
Dark,WRKY_1:2393080-2393329_binding_191,0.311765,170,2,7,272,946,1.7494011822296194
Dark,WRKY_1:2393080-2393329_binding_217,0.305882,170,2,7,244,691,1.5888561994342487
Dark,WRKY_1:2393080-2393329_binding_243,0.317647,170,2,8,349,1470,2.042652184058321
Dark,WRKY_1:2393080-2393329_binding_337,0.305882,170,2,11,310,1058,1.7750213182028127
Dark,WRKY_1:2393080-2393329_binding_35,0.305882,170,2,31,1300,4952,1.9037285865988602
Dark,WRKY_1:2393080-2393329_binding_90,0.317647,170,2,12,480,1974,1.8730381573657744
Dark,WRKY_1:2393080-2393329_non_binding_556,0.3,170,2,9,223,736,1.6912203901188265
Dark,WRKY_1:2393080-2393329_non_binding_628,0.294118,170,2,12,486,938,0.9646338262782286
Dark,WRKY_1:2393080-2393329_reference_binding_1903,0.3,170,2,13,488,1589,1.6112295906729885
Dark,WRKY_1:24108540-24108789_non_binding_501,0.370588,170,1,1,13,14,-8.561141825090823e-4
Dark,WRKY_1:24108540-24108789_non_binding_595,0.370588,170,1,1,6,24,1.8922286819009795
Dark,WRKY_1:24108540-24108789_reference_binding_1944,0.376471,170,1,1,14,18,0.4534974331091062
Dark,WRKY_1:24119224-24119473_non_binding_1422,0.3,170,2,12,456,655,0.5265524565939707
Dark,WRKY_1:24119224-24119473_non_binding_1457,0.3,170,2,15,605,1113,0.8944211341669552
Dark,WRKY_1:24119224-24119473_non_binding_1531,0.294118,170,2,11,386,585,0.6106866896415986
Dark,WRKY_1:24119224-24119473_non_binding_1753,0.3,170,2,5,121,253,1.0215431922579032
Dark,WRKY_1:24119224-24119473_reference_binding_2289,0.294118,170,2,10,363,752,0.9636382946310447
Dark,WRKY_1:24142242-24142491_non_binding_1571,0.3,170,2,10,285,343,0.17591150532097122
Dark,WRKY_1:24142242-24142491_reference_binding_2321,0.3,170,2,7,322,657,1.0890905001995361
Dark,WRKY_1:24149623-24149872_non_binding_1689,0.288235,170,2,9,377,619,0.6153931859806446
Dark,WRKY_1:24149623-24149872_reference_binding_2347,0.264706,170,2,11,309,699,1.022059023397378
Dark,WRKY_1:24220236-24220485_binding_1102,0.329412,170,2,15,649,1058,0.6940772955434575
Dark,WRKY_1:24220236-24220485_binding_1105,0.323529,170,2,6,277,587,0.9103949545286463
Dark,WRKY_1:24220236-24220485_binding_1159,0.317647,170,2,9,420,777,0.8113768964616894
Dark,WRKY_1:24220236-24220485_binding_1195,0.329412,170,2,7,207,531,1.3555003878161864
Dark,WRKY_1:24220236-24220485_binding_1199,0.323529,170,2,8,310,403,0.2581629518340543
Dark,WRKY_1:24220236-24220485_binding_123,0.347059,170,2,13,535,1107,1.1192031890276755
Dark,WRKY_1:24220236-24220485_binding_1372,0.323529,170,2,11,555,257,-1.1236325898499375
Dark,WRKY_1:24220236-24220485_binding_165,0.329412,170,2,14,566,1843,1.6998876035470865
Dark,WRKY_1:24220236-24220485_binding_196,0.335294,170,2,10,431,1365,1.5367601250352276
Dark,WRKY_1:24220236-24220485_binding_22,0.341176,170,2,13,519,3107,2.6151486920075
Dark,WRKY_1:24220236-24220485_binding_236,0.352941,170,2,10,292,988,1.6694524024029704
Dark,WRKY_1:24220236-24220485_binding_261,0.335294,170,2,14,462,1126,1.351369371982008
Dark,WRKY_1:24220236-24220485_binding_264,0.329412,170,2,10,678,1463,1.0745333053886659
Dark,WRKY_1:24220236-24220485_binding_280,0.352941,170,2,19,715,3464,2.23555186178866
Dark,WRKY_1:24220236-24220485_binding_282,0.335294,170,2,12,429,1320,1.6452482971448465
Dark,WRKY_1:24220236-24220485_binding_385,0.335294,170,2,16,722,2751,1.8904558949405885
Dark,WRKY_1:24220236-24220485_binding_396,0.341176,170,2,18,1042,3956,1.9088072976709851
Dark,WRKY_1:24220236-24220485_binding_407,0.352941,170,2,16,499,2023,1.9495474929466337
Dark,WRKY_1:24220236-24220485_binding_413,0.335294,170,2,13,498,1603,1.6378301697811681
Dark,WRKY_1:24220236-24220485_binding_434,0.347059,170,2,8,381,786,1.0155102256886905
Dark,WRKY_1:24220236-24220485_binding_440,0.347059,170,2,17,746,2453,1.6257225571477154
Dark,WRKY_1:24220236-24220485_binding_458,0.335294,170,2,6,140,428,1.506826318196631
Dark,WRKY_1:24220236-24220485_binding_46,0.335294,170,2,12,521,1704,1.7028221147833427
Dark,WRKY_1:24220236-24220485_binding_95,0.329412,170,2,12,374,1284,1.7154545336152758
Dark,WRKY_1:24220236-24220485_reference_binding_1896,0.323529,170,2,11,262,590,1.129423329058338
Dark,WRKY_1:24230209-24230458_non_binding_1645,0.4,170,2,29,1317,2643,0.9495203552854741
Dark,WRKY_1:24230209-24230458_non_binding_554,0.388235,170,2,19,883,1889,1.1870026234017232
Dark,WRKY_1:24230209-24230458_reference_binding_2001,0.382353,170,2,22,837,2322,1.4871179397020922
Dark,WRKY_1:24242357-24242606_binding_1042,0.341176,170,2,23,845,761,-0.15663877758721106
Dark,WRKY_1:24242357-24242606_binding_1071,0.341176,170,2,12,405,1364,1.7361453030300993
Dark,WRKY_1:24242357-24242606_binding_1151,0.335294,170,2,7,317,169,-1.1329974539703191
Dark,WRKY_1:24242357-24242606_binding_1250,0.341176,170,2,7,317,140,-1.2412399053011969
Dark,WRKY_1:24242357-24242606_binding_1259,0.335294,170,2,11,352,393,0.06440654831661419
Dark,WRKY_1:24242357-24242606_binding_1357,0.329412,170,2,9,423,185,-1.326283493119122
Dark,WRKY_1:24242357-24242606_non_binding_1562,0.341176,170,2,12,580,417,-0.6247219409300162
Dark,WRKY_1:24242357-24242606_reference_binding_2258,0.335294,170,2,4,165,169,0.01280922787354595
Dark,WRKY_1:2432150-2432399_non_binding_1718,0.476471,170,2,12,612,230,-1.4032674528679197
Dark,WRKY_1:2432150-2432399_reference_binding_2352,0.470588,170,2,4,214,90,-0.9360894576670242
Dark,WRKY_1:24337336-24337585_binding_1019,0.341176,170,2,18,620,2813,2.162093057624589
Dark,WRKY_1:24337336-24337585_binding_1228,0.341176,170,2,15,391,1780,2.340082974236129
Dark,WRKY_1:24337336-24337585_binding_1278,0.347059,170,2,15,452,1639,1.9532100838472015
Dark,WRKY_1:24337336-24337585_binding_40,0.376471,170,2,16,586,833,0.5349178809786895
Dark,WRKY_1:24337336-24337585_non_binding_557,0.352941,170,2,7,396,1086,1.4336278670738132
Dark,WRKY_1:24337336-24337585_non_binding_682,0.352941,170,2,22,761,2673,1.7271260420917722
Dark,WRKY_1:24337336-24337585_reference_binding_1905,0.347059,170,2,16,515,1752,1.801284347633152
Dark,WRKY_1:24352812-24353061_binding_102,0.417647,170,2,6,351,179,-0.860681494006225
Dark,WRKY_1:24352812-24353061_binding_1020,0.394118,170,2,4,230,388,0.8886260672731061
Dark,WRKY_1:24352812-24353061_binding_110,0.423529,170,2,7,383,222,-0.7522484076646582
Dark,WRKY_1:24352812-24353061_binding_1165,0.4,170,2,3,118,91,-0.3083293692690212
Dark,WRKY_1:24352812-24353061_binding_1238,0.405882,170,2,4,81,176,1.1156061046634296
Dark,WRKY_1:24352812-24353061_binding_124,0.423529,170,2,1,26,33,-0.3847314114261574
Dark,WRKY_1:24352812-24353061_binding_1245,0.4,170,2,5,174,243,0.5561179923951534
Dark,WRKY_1:24352812-24353061_binding_1312,0.4,170,2,2,36,54,0.8123510323564502
Dark,WRKY_1:24352812-24353061_binding_1321,0.394118,170,2,5,160,198,0.37202113920514424
Dark,WRKY_1:24352812-24353061_binding_1349,0.394118,170,2,4,92,113,0.15004651318157386
Dark,WRKY_1:24352812-24353061_binding_1366,0.4,170,2,3,94,113,0.16445824752345545
Dark,WRKY_1:24352812-24353061_binding_1370,0.405882,170,2,6,165,259,0.7559268143340363
Dark,WRKY_1:24352812-24353061_binding_161,0.423529,170,2,5,137,97,-0.4954956671580071
Dark,WRKY_1:24352812-24353061_binding_198,0.423529,170,2,3,109,65,-0.5461143166062946
Dark,WRKY_1:24352812-24353061_binding_211,0.411765,170,2,7,254,330,0.2905074426969238
